abs_lga;suburb;census_year;state;category;sub_category;speaks_english_only;very_well_or_well;not_well_or_not_at_all;total_1;not_stated_b;total_2
Darwin;Parap;2021;Northern Territory;Indo-Aryan languages;Other(d);;7.0;0.0;7.0;0.0;7.0
Darwin;Parap;2021;Northern Territory;Southeast Asian Austronesian languages;Filipino;;33.0;0.0;32.0;0.0;34.0
Darwin;Parap;2021;Northern Territory;Southeast Asian Austronesian languages;Indonesian;;31.0;0.0;33.0;0.0;35.0
Darwin;Parap;2021;Northern Territory;Southeast Asian Austronesian languages;Tagalog;;36.0;0.0;34.0;0.0;34.0
Darwin;Coconut Grove;2021;Northern Territory;Indo-Aryan languages;Nepali;;231.0;16.0;243.0;0.0;244.0
Darwin;Coconut Grove;2021;Northern Territory;Indo-Aryan languages;Sinhalese;;21.0;0.0;21.0;0.0;21.0
Darwin;Coconut Grove;2021;Northern Territory;;Italian;;25.0;4.0;28.0;0.0;28.0
Darwin;Coconut Grove;2021;Northern Territory;;Russian;;4.0;0.0;4.0;0.0;4.0
Darwin;Bayview (NT);2021;Northern Territory;Chinese languages;Cantonese;;14.0;0.0;14.0;0.0;14.0
Darwin;Bayview (NT);2021;Northern Territory;Chinese languages;Mandarin;;29.0;4.0;31.0;0.0;31.0
Darwin;Bayview (NT);2021;Northern Territory;;German;;6.0;0.0;6.0;0.0;6.0
Darwin;Bayview (NT);2021;Northern Territory;Indo-Aryan languages;Bengali;;4.0;0.0;4.0;0.0;4.0
Darwin;Bayview (NT);2021;Northern Territory;Indo-Aryan languages;Hindi;;14.0;0.0;14.0;0.0;14.0
Darwin;Bayview (NT);2021;Northern Territory;Indo-Aryan languages;Punjabi;;0.0;0.0;0.0;0.0;0.0
Darwin;Bayview (NT);2021;Northern Territory;;Portuguese;;7.0;0.0;7.0;0.0;7.0
Darwin;Bayview (NT);2021;Northern Territory;;Spanish;;16.0;0.0;16.0;0.0;16.0
Darwin;Bayview (NT);2021;Northern Territory;;Thai;;12.0;0.0;11.0;0.0;11.0
Darwin;Rapid Creek;2021;Northern Territory;;Speaks English only;2200.0;;;;;2200.0
Darwin;Rapid Creek;2021;Northern Territory;Indo-Aryan languages;Gujarati;;81.0;4.0;86.0;0.0;86.0
Darwin;Rapid Creek;2021;Northern Territory;Indo-Aryan languages;Punjabi;;69.0;11.0;75.0;0.0;77.0
Darwin;Rapid Creek;2021;Northern Territory;Indo-Aryan languages;Urdu;;43.0;0.0;46.0;0.0;49.0
Darwin;Rapid Creek;2021;Northern Territory;;Japanese;;3.0;0.0;6.0;0.0;6.0
Darwin;Rapid Creek;2021;Northern Territory;;Macedonian;;0.0;0.0;0.0;0.0;0.0
Darwin;Rapid Creek;2021;Northern Territory;;Serbian;;3.0;0.0;3.0;0.0;3.0
Darwin;Rapid Creek;2021;Northern Territory;Southeast Asian Austronesian languages;Filipino;;15.0;0.0;15.0;0.0;15.0
Darwin;Winnellie;2021;Northern Territory;Chinese languages;Other(c);;0.0;0.0;0.0;0.0;0.0
Darwin;Winnellie;2021;Northern Territory;;Croatian;;0.0;0.0;0.0;0.0;0.0
Darwin;Winnellie;2021;Northern Territory;;Greek;;5.0;0.0;5.0;0.0;5.0
Darwin;Winnellie;2021;Northern Territory;Indo-Aryan languages;Bengali;;0.0;0.0;0.0;0.0;0.0
Darwin;Winnellie;2021;Northern Territory;Indo-Aryan languages;Hindi;;0.0;0.0;0.0;0.0;0.0
Darwin;Winnellie;2021;Northern Territory;;Polish;;0.0;0.0;0.0;0.0;0.0
Darwin;Winnellie;2021;Northern Territory;;Portuguese;;0.0;0.0;0.0;0.0;0.0
Darwin;Winnellie;2021;Northern Territory;;Russian;;0.0;0.0;0.0;0.0;0.0
Darwin;Winnellie;2021;Northern Territory;Southeast Asian Austronesian languages;Filipino;;8.0;0.0;8.0;0.0;8.0
Darwin;Winnellie;2021;Northern Territory;Southeast Asian Austronesian languages;Indonesian;;0.0;0.0;0.0;0.0;0.0
Darwin;Moil;2021;Northern Territory;;Afrikaans;;0.0;0.0;0.0;0.0;0.0
Darwin;Moil;2021;Northern Territory;;German;;4.0;0.0;12.0;0.0;12.0
Darwin;Moil;2021;Northern Territory;Indo-Aryan languages;Nepali;;26.0;4.0;25.0;0.0;27.0
Darwin;Moil;2021;Northern Territory;;Russian;;0.0;0.0;0.0;0.0;0.0
Darwin;Moil;2021;Northern Territory;Southeast Asian Austronesian languages;Tagalog;;42.0;0.0;48.0;0.0;48.0
Darwin;Moil;2021;Northern Territory;Southeast Asian Austronesian languages;Other(e);;13.0;0.0;15.0;0.0;15.0
Darwin;Tiwi;2021;Northern Territory;Chinese languages;Cantonese;;14.0;4.0;13.0;0.0;13.0
Darwin;Tiwi;2021;Northern Territory;Chinese languages;Mandarin;;24.0;6.0;31.0;0.0;31.0
Darwin;Tiwi;2021;Northern Territory;;French;;6.0;0.0;6.0;0.0;11.0
Darwin;Tiwi;2021;Northern Territory;Indo-Aryan languages;Sinhalese;;11.0;0.0;13.0;0.0;13.0
Darwin;Tiwi;2021;Northern Territory;Indo-Aryan languages;Other(d);;7.0;0.0;7.0;0.0;7.0
Darwin;Tiwi;2021;Northern Territory;;Polish;;0.0;0.0;0.0;0.0;0.0
Darwin;Tiwi;2021;Northern Territory;;Portuguese;;14.0;3.0;16.0;0.0;15.0
Darwin;Tiwi;2021;Northern Territory;;Thai;;7.0;0.0;3.0;0.0;3.0
Darwin;Nightcliff;2021;Northern Territory;;Afrikaans;;11.0;0.0;11.0;0.0;11.0
Darwin;Nightcliff;2021;Northern Territory;;Croatian;;0.0;0.0;0.0;0.0;0.0
Darwin;Nightcliff;2021;Northern Territory;Indo-Aryan languages;Urdu;;44.0;6.0;48.0;7.0;56.0
Darwin;Nightcliff;2021;Northern Territory;;Japanese;;3.0;0.0;3.0;0.0;3.0
Darwin;Nightcliff;2021;Northern Territory;;Macedonian;;0.0;0.0;0.0;0.0;0.0
Darwin;Nightcliff;2021;Northern Territory;;Malayalam;;28.0;6.0;33.0;0.0;33.0
Darwin;Nightcliff;2021;Northern Territory;;Spanish;;30.0;0.0;32.0;0.0;32.0
Darwin;Nightcliff;2021;Northern Territory;;Tamil;;12.0;0.0;17.0;0.0;17.0
Darwin;Eaton (NT);2021;Northern Territory;;Australian Indigenous Languages;;0.0;0.0;0.0;0.0;0.0
Darwin;Eaton (NT);2021;Northern Territory;Chinese languages;Mandarin;;0.0;0.0;0.0;0.0;0.0
Darwin;Eaton (NT);2021;Northern Territory;;French;;0.0;0.0;0.0;0.0;0.0
Darwin;Eaton (NT);2021;Northern Territory;Indo-Aryan languages;Hindi;;3.0;0.0;3.0;0.0;3.0
Darwin;Eaton (NT);2021;Northern Territory;Indo-Aryan languages;Other(d);;0.0;0.0;0.0;0.0;0.0
Darwin;Eaton (NT);2021;Northern Territory;;Persian (excluding Dari);;0.0;0.0;0.0;0.0;0.0
Darwin;Eaton (NT);2021;Northern Territory;;Polish;;0.0;0.0;0.0;0.0;0.0
Darwin;Eaton (NT);2021;Northern Territory;;Portuguese;;0.0;0.0;0.0;0.0;0.0
Darwin;Eaton (NT);2021;Northern Territory;;Russian;;3.0;0.0;3.0;0.0;3.0
Darwin;Eaton (NT);2021;Northern Territory;;Serbian;;0.0;0.0;0.0;0.0;0.0
Darwin;Eaton (NT);2021;Northern Territory;Southeast Asian Austronesian languages;Filipino;;0.0;0.0;0.0;0.0;0.0
Darwin;Eaton (NT);2021;Northern Territory;;Other(f);;0.0;0.0;6.0;0.0;6.0
Darwin;Muirhead;2021;Northern Territory;Chinese languages;Cantonese;;23.0;0.0;29.0;0.0;29.0
Darwin;Muirhead;2021;Northern Territory;Indo-Aryan languages;Hindi;;65.0;3.0;67.0;0.0;67.0
Darwin;Muirhead;2021;Northern Territory;Indo-Aryan languages;Sinhalese;;47.0;0.0;47.0;0.0;52.0
Darwin;Muirhead;2021;Northern Territory;Indo-Aryan languages;Other(d);;7.0;0.0;7.0;0.0;7.0
Darwin;Muirhead;2021;Northern Territory;;Japanese;;0.0;0.0;3.0;0.0;3.0
Darwin;Muirhead;2021;Northern Territory;;Khmer;;0.0;0.0;0.0;0.0;0.0
Darwin;Muirhead;2021;Northern Territory;;Korean;;16.0;4.0;19.0;0.0;19.0
Darwin;Muirhead;2021;Northern Territory;;Malayalam;;261.0;21.0;278.0;4.0;284.0
Darwin;Muirhead;2021;Northern Territory;;Polish;;0.0;0.0;0.0;0.0;0.0
Darwin;Muirhead;2021;Northern Territory;;Russian;;5.0;0.0;5.0;0.0;5.0
Darwin;Muirhead;2021;Northern Territory;Southeast Asian Austronesian languages;Filipino;;78.0;0.0;77.0;0.0;81.0
Darwin;Muirhead;2021;Northern Territory;Southeast Asian Austronesian languages;Other(e);;23.0;0.0;23.0;0.0;23.0
Darwin;Muirhead;2021;Northern Territory;;Tamil;;36.0;0.0;35.0;0.0;35.0
Darwin;Muirhead;2021;Northern Territory;;Thai;;14.0;0.0;14.0;0.0;14.0
Darwin;Muirhead;2021;Northern Territory;;Vietnamese;;33.0;9.0;45.0;0.0;45.0
Darwin;Muirhead;2021;Northern Territory;;Other(f);;120.0;17.0;135.0;0.0;141.0
Darwin;Malak;2021;Northern Territory;;Speaks English only;1966.0;;;;;1966.0
Darwin;Malak;2021;Northern Territory;;Croatian;;0.0;0.0;0.0;0.0;0.0
Darwin;Malak;2021;Northern Territory;Indo-Aryan languages;Gujarati;;0.0;0.0;0.0;0.0;0.0
Darwin;Malak;2021;Northern Territory;;Korean;;0.0;0.0;0.0;0.0;0.0
Darwin;Malak;2021;Northern Territory;;Persian (excluding Dari);;0.0;0.0;0.0;0.0;0.0
Darwin;Malak;2021;Northern Territory;;Turkish;;0.0;0.0;0.0;0.0;0.0
Darwin;Malak;2021;Northern Territory;;Other(f);;155.0;39.0;192.0;12.0;206.0
Darwin;Alawa;2016;Northern Territory;;Afrikaans;;0.0;0.0;0.0;0.0;0.0
Darwin;Alawa;2016;Northern Territory;Chinese languages;Other(c);;9.0;3.0;8.0;0.0;8.0
Darwin;Alawa;2016;Northern Territory;;Tamil;;13.0;0.0;13.0;0.0;13.0
Darwin;Anula;2016;Northern Territory;;Italian;;13.0;0.0;17.0;0.0;17.0
Darwin;Bayview (NT);2016;Northern Territory;;Speaks English only;1216.0;;;;;1216.0
Darwin;Casuarina (NT);2016;Northern Territory;;Croatian;;0.0;0.0;0.0;0.0;0.0
Darwin;Casuarina (NT);2016;Northern Territory;;Korean;;3.0;0.0;3.0;0.0;3.0
Darwin;Casuarina (NT);2016;Northern Territory;;Maltese;;0.0;0.0;0.0;0.0;0.0
Darwin;Casuarina (NT);2016;Northern Territory;;Serbian;;0.0;0.0;0.0;0.0;0.0
Darwin;Coconut Grove;2016;Northern Territory;;Australian Indigenous Languages;;34.0;5.0;38.0;0.0;38.0
Darwin;Coonawarra (NT);2016;Northern Territory;;Australian Indigenous Languages;;0.0;0.0;0.0;0.0;0.0
Darwin;Larrakeyah;2016;Northern Territory;;Greek;;65.0;6.0;71.0;0.0;71.0
Darwin;Leanyer;2016;Northern Territory;;Spanish;;8.0;0.0;8.0;0.0;8.0
Darwin;Ludmilla;2016;Northern Territory;;Greek;;28.0;10.0;29.0;0.0;32.0
Darwin;Millner;2016;Northern Territory;;Vietnamese;;16.0;4.0;23.0;0.0;23.0
Darwin;Muirhead;2016;Northern Territory;Southeast Asian Austronesian languages;Tagalog;;39.0;0.0;41.0;0.0;41.0
Darwin;Parap;2016;Northern Territory;;French;;3.0;0.0;3.0;0.0;7.0
Darwin;Rapid Creek;2016;Northern Territory;Chinese languages;Cantonese;;0.0;0.0;0.0;0.0;0.0
Darwin;Rapid Creek;2016;Northern Territory;;Italian;;23.0;3.0;28.0;0.0;28.0
Darwin;Rapid Creek;2016;Northern Territory;Southeast Asian Austronesian languages;Other(e);;14.0;0.0;17.0;0.0;17.0
Darwin;Rapid Creek;2016;Northern Territory;;Spanish;;15.0;0.0;18.0;0.0;18.0
Darwin;Stuart Park;2016;Northern Territory;;Korean;;7.0;13.0;15.0;0.0;15.0
Darwin;Alawa;2016;Northern Territory;Indo-Aryan languages;Other(d);;50.0;4.0;56.0;0.0;56.0
Darwin;Alawa;2016;Northern Territory;;Italian;;12.0;0.0;13.0;0.0;13.0
Darwin;Alawa;2016;Northern Territory;;Turkish;;4.0;0.0;4.0;0.0;4.0
Darwin;Anula;2016;Northern Territory;Indo-Aryan languages;Hindi;;8.0;0.0;8.0;0.0;8.0
Darwin;Anula;2016;Northern Territory;;Vietnamese;;18.0;0.0;14.0;0.0;14.0
Darwin;Bayview (NT);2016;Northern Territory;;Other(f);;30.0;0.0;31.0;0.0;31.0
Darwin;Brinkin;2016;Northern Territory;;Croatian;;0.0;0.0;0.0;0.0;0.0
Darwin;Brinkin;2016;Northern Territory;Indo-Aryan languages;Other(d);;22.0;0.0;22.0;0.0;22.0
Darwin;Brinkin;2016;Northern Territory;;Italian;;5.0;0.0;5.0;0.0;5.0
Darwin;Brinkin;2016;Northern Territory;;Thai;;7.0;0.0;7.0;0.0;7.0
Darwin;Coconut Grove;2016;Northern Territory;Chinese languages;Mandarin;;43.0;23.0;64.0;0.0;64.0
Darwin;Coconut Grove;2016;Northern Territory;;Serbian;;0.0;0.0;0.0;0.0;0.0
Darwin;East Point;2016;Northern Territory;;Polish;;0.0;0.0;0.0;0.0;0.0
Darwin;East Point;2016;Northern Territory;Southeast Asian Austronesian languages;Indonesian;;0.0;0.0;0.0;0.0;0.0
Darwin;East Point;2016;Northern Territory;Southeast Asian Austronesian languages;Tagalog;;0.0;0.0;0.0;0.0;0.0
Darwin;Eaton (NT);2016;Northern Territory;;Italian;;0.0;0.0;0.0;0.0;0.0
Darwin;Jingili;2016;Northern Territory;Chinese languages;Other(c);;8.0;0.0;8.0;0.0;8.0
Darwin;Jingili;2016;Northern Territory;Southeast Asian Austronesian languages;Tagalog;;13.0;4.0;19.0;0.0;19.0
Darwin;Karama;2016;Northern Territory;Chinese languages;Cantonese;;25.0;4.0;30.0;0.0;30.0
Darwin;Karama;2016;Northern Territory;;Korean;;0.0;0.0;4.0;0.0;4.0
Darwin;Karama;2016;Northern Territory;;Maltese;;0.0;0.0;0.0;0.0;0.0
Darwin;Larrakeyah;2016;Northern Territory;Chinese languages;Other(c);;9.0;0.0;8.0;0.0;8.0
Darwin;Leanyer;2016;Northern Territory;;Italian;;25.0;0.0;25.0;0.0;25.0
Darwin;Lee Point;2016;Northern Territory;;Speaks English only;78.0;;;;;78.0
Darwin;Ludmilla;2016;Northern Territory;;Speaks English only;1166.0;;;;;1166.0
Darwin;Ludmilla;2016;Northern Territory;;Macedonian;;0.0;0.0;0.0;0.0;0.0
Darwin;Lyons (NT);2016;Northern Territory;;Macedonian;;0.0;0.0;0.0;0.0;0.0
Darwin;Malak;2016;Northern Territory;;Russian;;0.0;0.0;0.0;0.0;0.0
Darwin;Marrara;2016;Northern Territory;;Tamil;;0.0;0.0;0.0;0.0;0.0
Darwin;Millner;2016;Northern Territory;Southeast Asian Austronesian languages;Filipino;;67.0;3.0;72.0;0.0;71.0
Darwin;Moil;2016;Northern Territory;;Australian Indigenous Languages;;9.0;7.0;10.0;0.0;10.0
Darwin;Muirhead;2016;Northern Territory;;Other(f);;175.0;17.0;192.0;5.0;200.0
Darwin;Nakara;2016;Northern Territory;;Turkish;;0.0;0.0;0.0;0.0;0.0
Darwin;Nightcliff;2016;Northern Territory;;German;;28.0;0.0;28.0;0.0;28.0
Darwin;Parap;2016;Northern Territory;;Turkish;;3.0;0.0;6.0;0.0;6.0
Darwin;Rapid Creek;2016;Northern Territory;Southeast Asian Austronesian languages;Tagalog;;47.0;3.0;47.0;0.0;52.0
Darwin;Stuart Park;2016;Northern Territory;;Arabic;;7.0;0.0;6.0;0.0;6.0
Darwin;The Gardens (NT);2016;Northern Territory;;Other(f);;21.0;0.0;21.0;0.0;21.0
Darwin;Tiwi;2016;Northern Territory;;Speaks English only;1571.0;;;;;1571.0
Darwin;Tiwi;2016;Northern Territory;Southeast Asian Austronesian languages;Indonesian;;18.0;0.0;18.0;0.0;18.0
Darwin;Tiwi;2016;Northern Territory;;Other(f);;179.0;28.0;203.0;3.0;207.0
Darwin;Wagaman;2016;Northern Territory;Chinese languages;Mandarin;;42.0;40.0;85.0;0.0;85.0
Darwin;Wagaman;2016;Northern Territory;;Greek;;132.0;72.0;208.0;6.0;213.0
Darwin;Wagaman;2016;Northern Territory;Indo-Aryan languages;Hindi;;15.0;0.0;15.0;0.0;15.0
Darwin;Wanguri;2016;Northern Territory;;French;;9.0;3.0;11.0;0.0;13.0
Darwin;Wanguri;2016;Northern Territory;Indo-Aryan languages;Hindi;;0.0;0.0;0.0;0.0;0.0
Darwin;Wanguri;2016;Northern Territory;;Macedonian;;3.0;0.0;3.0;0.0;3.0
Darwin;Wanguri;2016;Northern Territory;;Vietnamese;;12.0;4.0;17.0;0.0;17.0
Darwin;Winnellie;2016;Northern Territory;;Australian Indigenous Languages;;0.0;0.0;0.0;0.0;0.0
Darwin;Winnellie;2016;Northern Territory;Chinese languages;Mandarin;;3.0;0.0;3.0;0.0;3.0
Darwin;Winnellie;2016;Northern Territory;;Language spoken at home not stated;;0.0;0.0;0.0;29.0;29.0
Darwin;Woolner;2016;Northern Territory;;Spanish;;0.0;0.0;0.0;0.0;0.0
Darwin;Wulagi;2016;Northern Territory;Chinese languages;Other(c);;9.0;9.0;18.0;0.0;18.0
Darwin;Wulagi;2016;Northern Territory;;Dutch;;0.0;0.0;0.0;0.0;0.0
Darwin;Wulagi;2016;Northern Territory;;Italian;;12.0;0.0;12.0;0.0;12.0
Darwin;Alawa;2016;Northern Territory;Chinese languages;Mandarin;;31.0;13.0;42.0;0.0;42.0
Darwin;Anula;2016;Northern Territory;;Korean;;0.0;0.0;0.0;0.0;0.0
Darwin;Anula;2016;Northern Territory;;Russian;;0.0;0.0;0.0;0.0;0.0
Darwin;Bayview (NT);2016;Northern Territory;Chinese languages;Cantonese;;5.0;0.0;5.0;0.0;5.0
Darwin;Bayview (NT);2016;Northern Territory;;Croatian;;0.0;0.0;0.0;0.0;0.0
Darwin;Brinkin;2016;Northern Territory;Southeast Asian Austronesian languages;Tagalog;;16.0;0.0;16.0;0.0;16.0
Darwin;Casuarina (NT);2016;Northern Territory;;Afrikaans;;0.0;0.0;0.0;0.0;0.0
Darwin;Casuarina (NT);2016;Northern Territory;Indo-Aryan languages;Sinhalese;;3.0;0.0;3.0;0.0;3.0
Darwin;Casuarina (NT);2016;Northern Territory;;Vietnamese;;8.0;0.0;8.0;0.0;8.0
Darwin;Coonawarra (NT);2016;Northern Territory;Indo-Aryan languages;Sinhalese;;0.0;0.0;0.0;0.0;0.0
Darwin;East Point;2016;Northern Territory;;Afrikaans;;0.0;0.0;0.0;0.0;0.0
Darwin;East Point;2016;Northern Territory;Indo-Aryan languages;Bengali;;0.0;0.0;0.0;0.0;0.0
Darwin;East Point;2016;Northern Territory;;Tamil;;0.0;0.0;0.0;0.0;0.0
Darwin;Fannie Bay;2016;Northern Territory;;Thai;;16.0;3.0;22.0;0.0;22.0
Darwin;Fannie Bay;2016;Northern Territory;;Turkish;;0.0;0.0;0.0;0.0;0.0
Darwin;Fannie Bay;2016;Northern Territory;;Other(f);;53.0;7.0;62.0;0.0;68.0
Darwin;Jingili;2016;Northern Territory;Indo-Aryan languages;Bengali;;6.0;0.0;6.0;0.0;6.0
Darwin;Karama;2016;Northern Territory;;French;;5.0;0.0;9.0;0.0;9.0
Darwin;Larrakeyah;2016;Northern Territory;;Afrikaans;;8.0;0.0;12.0;0.0;12.0
Darwin;Larrakeyah;2016;Northern Territory;Chinese languages;Mandarin;;58.0;17.0;81.0;3.0;83.0
Darwin;Larrakeyah;2016;Northern Territory;;Other(f);;60.0;4.0;71.0;0.0;71.0
Darwin;Leanyer;2016;Northern Territory;Southeast Asian Austronesian languages;Filipino;;52.0;3.0;62.0;0.0;62.0
Darwin;Leanyer;2016;Northern Territory;;Language spoken at home not stated;;12.0;3.0;14.0;334.0;355.0
Darwin;Lee Point;2016;Northern Territory;Southeast Asian Austronesian languages;Other(e);;0.0;0.0;0.0;0.0;0.0
Darwin;Ludmilla;2016;Northern Territory;;Maltese;;0.0;0.0;0.0;0.0;0.0
Darwin;Ludmilla;2016;Northern Territory;;Samoan;;0.0;0.0;0.0;0.0;0.0
Darwin;Ludmilla;2016;Northern Territory;;Thai;;3.0;3.0;3.0;3.0;10.0
Darwin;Lyons (NT);2016;Northern Territory;Indo-Aryan languages;Urdu;;11.0;0.0;9.0;0.0;9.0
Darwin;Lyons (NT);2016;Northern Territory;Southeast Asian Austronesian languages;Filipino;;27.0;0.0;25.0;0.0;25.0
Darwin;Malak;2016;Northern Territory;Chinese languages;Cantonese;;11.0;3.0;17.0;0.0;17.0
Darwin;Marrara;2016;Northern Territory;;Arabic;;0.0;0.0;0.0;0.0;0.0
Darwin;Marrara;2016;Northern Territory;Indo-Aryan languages;Other(d);;0.0;0.0;0.0;0.0;0.0
Darwin;Millner;2016;Northern Territory;;Other(f);;83.0;28.0;112.0;3.0;115.0
Darwin;Moil;2016;Northern Territory;;Maltese;;0.0;0.0;0.0;0.0;0.0
Darwin;Moil;2016;Northern Territory;;Samoan;;0.0;0.0;0.0;0.0;0.0
Darwin;Moil;2016;Northern Territory;Southeast Asian Austronesian languages;Indonesian;;24.0;0.0;24.0;0.0;24.0
Darwin;Moil;2016;Northern Territory;;Other(f);;54.0;11.0;68.0;0.0;73.0
Darwin;Parap;2016;Northern Territory;;Speaks English only;1904.0;;;;;1904.0
Darwin;Rapid Creek;2016;Northern Territory;;Greek;;56.0;9.0;59.0;0.0;59.0
Darwin;Rapid Creek;2016;Northern Territory;;Polish;;7.0;0.0;7.0;0.0;7.0
Darwin;The Narrows (NT);2016;Northern Territory;Indo-Aryan languages;Other(d);;0.0;0.0;0.0;0.0;0.0
Darwin;Tiwi;2016;Northern Territory;;Dutch;;4.0;0.0;4.0;0.0;4.0
Darwin;Tiwi;2016;Northern Territory;;Thai;;3.0;0.0;5.0;0.0;5.0
Darwin;Wagaman;2016;Northern Territory;;Afrikaans;;3.0;0.0;3.0;0.0;3.0
Darwin;Wagaman;2016;Northern Territory;Chinese languages;Cantonese;;19.0;3.0;22.0;0.0;22.0
Darwin;Wagaman;2016;Northern Territory;Indo-Aryan languages;Sinhalese;;4.0;0.0;4.0;0.0;4.0
Darwin;Wagaman;2016;Northern Territory;Indo-Aryan languages;Urdu;;32.0;0.0;30.0;0.0;30.0
Darwin;Wagaman;2016;Northern Territory;;Maltese;;0.0;0.0;0.0;0.0;0.0
Darwin;Wagaman;2016;Northern Territory;;Other(f);;96.0;25.0;121.0;5.0;126.0
Darwin;Wanguri;2016;Northern Territory;;Australian Indigenous Languages;;14.0;0.0;14.0;0.0;14.0
Darwin;Wanguri;2016;Northern Territory;Indo-Aryan languages;Other(d);;33.0;6.0;47.0;0.0;43.0
Darwin;Winnellie;2016;Northern Territory;;Japanese;;0.0;0.0;0.0;0.0;0.0
Darwin;Woolner;2016;Northern Territory;;Australian Indigenous Languages;;0.0;0.0;0.0;0.0;0.0
Darwin;Wulagi;2016;Northern Territory;;Samoan;;3.0;0.0;3.0;0.0;3.0
Darwin;Wulagi;2016;Northern Territory;;Turkish;;0.0;0.0;0.0;0.0;0.0
Darwin;Alawa;2016;Northern Territory;Indo-Aryan languages;Bengali;;9.0;0.0;9.0;0.0;9.0
Darwin;Alawa;2016;Northern Territory;Indo-Aryan languages;Hindi;;15.0;3.0;18.0;0.0;23.0
Darwin;Alawa;2016;Northern Territory;;Other(f);;83.0;17.0;96.0;3.0;104.0
Darwin;Bayview (NT);2016;Northern Territory;;Tamil;;0.0;0.0;0.0;0.0;0.0
Darwin;Bayview (NT);2016;Northern Territory;;Turkish;;0.0;0.0;0.0;0.0;0.0
Darwin;Brinkin;2016;Northern Territory;;Polish;;0.0;0.0;0.0;0.0;0.0
Darwin;Coconut Grove;2016;Northern Territory;Chinese languages;Cantonese;;16.0;10.0;28.0;0.0;28.0
Darwin;Coconut Grove;2016;Northern Territory;;Italian;;15.0;0.0;15.0;0.0;15.0
Darwin;Coconut Grove;2016;Northern Territory;;Samoan;;0.0;0.0;0.0;0.0;0.0
Darwin;East Point;2016;Northern Territory;;Thai;;0.0;0.0;0.0;0.0;0.0
Darwin;Eaton (NT);2016;Northern Territory;;Serbian;;0.0;0.0;0.0;0.0;0.0
Darwin;Fannie Bay;2016;Northern Territory;;Afrikaans;;4.0;0.0;4.0;0.0;4.0
Darwin;Fannie Bay;2016;Northern Territory;Indo-Aryan languages;Urdu;;0.0;0.0;0.0;0.0;0.0
Darwin;Fannie Bay;2016;Northern Territory;;Tamil;;12.0;0.0;12.0;0.0;12.0
Darwin;Jingili;2016;Northern Territory;;Arabic;;0.0;0.0;0.0;0.0;0.0
Darwin;Jingili;2016;Northern Territory;;Australian Indigenous Languages;;12.0;0.0;12.0;0.0;12.0
Darwin;Jingili;2016;Northern Territory;Indo-Aryan languages;Urdu;;5.0;0.0;5.0;0.0;5.0
Darwin;Jingili;2016;Northern Territory;;Korean;;0.0;0.0;0.0;0.0;0.0
Darwin;Jingili;2016;Northern Territory;;Maltese;;0.0;0.0;0.0;0.0;0.0
Darwin;Larrakeyah;2016;Northern Territory;Chinese languages;Cantonese;;14.0;7.0;20.0;0.0;20.0
Darwin;Larrakeyah;2016;Northern Territory;;German;;22.0;0.0;22.0;0.0;22.0
Darwin;Larrakeyah;2016;Northern Territory;;Korean;;6.0;6.0;15.0;0.0;15.0
Darwin;Leanyer;2016;Northern Territory;Indo-Aryan languages;Urdu;;20.0;0.0;20.0;0.0;20.0
Darwin;Leanyer;2016;Northern Territory;;Russian;;0.0;0.0;0.0;0.0;0.0
Darwin;Leanyer;2016;Northern Territory;;Turkish;;0.0;0.0;0.0;0.0;0.0
Darwin;Lee Point;2016;Northern Territory;Indo-Aryan languages;Punjabi;;0.0;0.0;0.0;0.0;0.0
Darwin;Ludmilla;2016;Northern Territory;;Spanish;;0.0;0.0;0.0;0.0;0.0
Darwin;Lyons (NT);2016;Northern Territory;;Korean;;0.0;0.0;0.0;0.0;0.0
Darwin;Lyons (NT);2016;Northern Territory;Southeast Asian Austronesian languages;Other(e);;8.0;0.0;8.0;0.0;8.0
Darwin;Malak;2016;Northern Territory;;Spanish;;8.0;0.0;4.0;0.0;5.0
Darwin;Marrara;2016;Northern Territory;;Russian;;0.0;0.0;0.0;0.0;0.0
Darwin;Moil;2016;Northern Territory;;Dutch;;0.0;0.0;0.0;0.0;0.0
Darwin;Moil;2016;Northern Territory;Indo-Aryan languages;Hindi;;3.0;0.0;3.0;0.0;3.0
Darwin;Nakara;2016;Northern Territory;Indo-Aryan languages;Punjabi;;8.0;0.0;8.0;0.0;8.0
Darwin;Nakara;2016;Northern Territory;Indo-Aryan languages;Other(d);;15.0;0.0;15.0;0.0;15.0
Darwin;Nightcliff;2016;Northern Territory;;Japanese;;0.0;0.0;3.0;0.0;3.0
Darwin;Parap;2016;Northern Territory;Chinese languages;Other(c);;3.0;0.0;3.0;0.0;3.0
Darwin;Parap;2016;Northern Territory;Indo-Aryan languages;Other(d);;11.0;0.0;16.0;0.0;16.0
Darwin;Rapid Creek;2016;Northern Territory;;Serbian;;0.0;0.0;0.0;0.0;0.0
Darwin;The Gardens (NT);2016;Northern Territory;;Macedonian;;0.0;0.0;0.0;0.0;0.0
Darwin;The Narrows (NT);2016;Northern Territory;;Arabic;;4.0;0.0;4.0;0.0;4.0
Darwin;The Narrows (NT);2016;Northern Territory;;German;;3.0;0.0;3.0;0.0;3.0
Darwin;The Narrows (NT);2016;Northern Territory;;Macedonian;;0.0;0.0;0.0;0.0;0.0
