abs_lga;census_year;suburb;state;country_of_birth;0_4_years;5_14_years;15_24_years;25_44_years;45_54_years;55_64_years;65_74_years;75_84_years;85_years_and_older;total
Darwin;2021;Lee Point;Northern Territory;India;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;3.0
Darwin;2021;Lee Point;Northern Territory;Iraq;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2021;Lee Point;Northern Territory;Ireland;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2021;Lee Point;Northern Territory;Lebanon;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2021;Lee Point;Northern Territory;Netherlands;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2021;Lee Point;Northern Territory;Taiwan;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2021;Berrimah;Northern Territory;Bosnia and Herzegovina;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2021;Berrimah;Northern Territory;Canada;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2021;Berrimah;Northern Territory;Indonesia;0.0;0.0;0.0;9.0;0.0;0.0;3.0;0.0;0.0;10.0
Darwin;2021;Berrimah;Northern Territory;Nepal;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;4.0
Darwin;2021;Berrimah;Northern Territory;Scotland;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0
Darwin;2021;Berrimah;Northern Territory;South Africa;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;4.0
Darwin;2021;Berrimah;Northern Territory;Turkey;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2021;Berrimah;Northern Territory;Country of birth not stated;8.0;28.0;29.0;51.0;36.0;26.0;13.0;5.0;0.0;186.0
Darwin;2021;Parap;Northern Territory;Chile;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2021;Parap;Northern Territory;England;0.0;7.0;4.0;43.0;5.0;31.0;17.0;9.0;5.0;114.0
Darwin;2021;Parap;Northern Territory;Ireland;0.0;0.0;0.0;20.0;3.0;0.0;0.0;0.0;0.0;29.0
Darwin;2021;Parap;Northern Territory;Italy;0.0;0.0;0.0;6.0;8.0;4.0;0.0;0.0;0.0;18.0
Darwin;2021;Parap;Northern Territory;Lebanon;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2021;Parap;Northern Territory;Pakistan;0.0;0.0;0.0;16.0;6.0;0.0;0.0;0.0;0.0;20.0
Darwin;2021;Parap;Northern Territory;Taiwan;0.0;0.0;0.0;9.0;0.0;0.0;0.0;0.0;0.0;6.0
Darwin;2021;Parap;Northern Territory;Turkey;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;4.0
Darwin;2021;Parap;Northern Territory;United States of America;0.0;0.0;0.0;7.0;0.0;0.0;0.0;0.0;0.0;12.0
Darwin;2021;Parap;Northern Territory;Vietnam;0.0;0.0;0.0;7.0;0.0;0.0;0.0;0.0;0.0;13.0
Darwin;2021;Coconut Grove;Northern Territory;Australia(b);194.0;141.0;152.0;408.0;176.0;176.0;122.0;58.0;5.0;1432.0
Darwin;2021;Coconut Grove;Northern Territory;Indonesia;0.0;0.0;5.0;18.0;7.0;4.0;0.0;0.0;0.0;47.0
Darwin;2021;Coconut Grove;Northern Territory;Iran;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2021;Coconut Grove;Northern Territory;Italy;0.0;0.0;0.0;6.0;3.0;5.0;3.0;3.0;0.0;27.0
Darwin;2021;Coconut Grove;Northern Territory;Malaysia;0.0;0.0;0.0;4.0;0.0;0.0;3.0;5.0;0.0;15.0
Darwin;2021;Coconut Grove;Northern Territory;Mauritius;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2021;Coconut Grove;Northern Territory;Pakistan;0.0;5.0;5.0;22.0;3.0;0.0;0.0;0.0;0.0;33.0
Darwin;2021;Coconut Grove;Northern Territory;Sri Lanka;0.0;4.0;0.0;19.0;4.0;0.0;0.0;0.0;0.0;30.0
Darwin;2021;Coconut Grove;Northern Territory;Thailand;0.0;0.0;3.0;3.0;3.0;0.0;0.0;4.0;0.0;22.0
Darwin;2021;Coconut Grove;Northern Territory;Turkey;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2021;Bayview (NT);Northern Territory;Afghanistan;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2021;Bayview (NT);Northern Territory;Bosnia and Herzegovina;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2021;Bayview (NT);Northern Territory;Canada;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0
Darwin;2021;Bayview (NT);Northern Territory;China (excludes SARs and Taiwan)(c);0.0;0.0;0.0;7.0;0.0;0.0;0.0;0.0;0.0;13.0
Darwin;2021;Bayview (NT);Northern Territory;Hong Kong (SAR of China)(c);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0
Darwin;2021;Bayview (NT);Northern Territory;India;0.0;0.0;6.0;19.0;11.0;4.0;0.0;0.0;0.0;37.0
Darwin;2021;Bayview (NT);Northern Territory;Italy;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;5.0
Darwin;2021;Bayview (NT);Northern Territory;Nepal;0.0;0.0;7.0;5.0;0.0;0.0;0.0;0.0;0.0;9.0
Darwin;2021;Bayview (NT);Northern Territory;New Zealand;0.0;0.0;0.0;4.0;6.0;3.0;0.0;0.0;0.0;21.0
Darwin;2021;Bayview (NT);Northern Territory;Singapore;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2021;Bayview (NT);Northern Territory;South Africa;0.0;5.0;0.0;4.0;4.0;7.0;0.0;0.0;0.0;19.0
Darwin;2021;Rapid Creek;Northern Territory;Brazil;0.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0;0.0;6.0
Darwin;2021;Rapid Creek;Northern Territory;Canada;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;7.0
Darwin;2021;Rapid Creek;Northern Territory;India;0.0;19.0;17.0;192.0;5.0;5.0;4.0;0.0;0.0;238.0
Darwin;2021;Rapid Creek;Northern Territory;Ireland;0.0;0.0;0.0;9.0;0.0;0.0;0.0;0.0;0.0;11.0
Darwin;2021;Rapid Creek;Northern Territory;Malta;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2021;Rapid Creek;Northern Territory;North Macedonia;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2021;Rapid Creek;Northern Territory;Papua New Guinea;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;7.0
Darwin;2021;Rapid Creek;Northern Territory;Poland;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2021;Winnellie;Northern Territory;Cambodia;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2021;Winnellie;Northern Territory;China (excludes SARs and Taiwan)(c);0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;6.0
Darwin;2021;Winnellie;Northern Territory;Fiji;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2021;Winnellie;Northern Territory;France;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0
Darwin;2021;Winnellie;Northern Territory;Greece;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2021;Winnellie;Northern Territory;Indonesia;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2021;Winnellie;Northern Territory;Iraq;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2021;Winnellie;Northern Territory;Ireland;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2021;Winnellie;Northern Territory;Korea, Republic of (South);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2021;Winnellie;Northern Territory;Malta;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2021;Winnellie;Northern Territory;Myanmar;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2021;Winnellie;Northern Territory;Nepal;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2021;Winnellie;Northern Territory;Netherlands;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2021;Winnellie;Northern Territory;New Zealand;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;10.0
Darwin;2021;Winnellie;Northern Territory;Philippines;0.0;0.0;4.0;5.0;3.0;0.0;0.0;0.0;0.0;11.0
Darwin;2021;Winnellie;Northern Territory;South Africa;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2021;Winnellie;Northern Territory;Taiwan;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2021;Winnellie;Northern Territory;Vietnam;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2021;Moil;Northern Territory;England;0.0;3.0;0.0;9.0;9.0;14.0;15.0;5.0;0.0;54.0
Darwin;2021;Moil;Northern Territory;Fiji;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;4.0
Darwin;2021;Moil;Northern Territory;Indonesia;0.0;8.0;0.0;12.0;7.0;3.0;3.0;0.0;0.0;35.0
Darwin;2021;Moil;Northern Territory;North Macedonia;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2021;Moil;Northern Territory;Samoa;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2021;Moil;Northern Territory;South Africa;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0
Darwin;2021;Moil;Northern Territory;Thailand;0.0;5.0;0.0;7.0;3.0;0.0;0.0;0.0;0.0;16.0
Darwin;2021;Moil;Northern Territory;United States of America;0.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0;0.0;5.0
Darwin;2021;Tiwi;Northern Territory;Afghanistan;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2021;Tiwi;Northern Territory;Egypt;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2021;Tiwi;Northern Territory;France;0.0;0.0;0.0;9.0;0.0;0.0;0.0;0.0;0.0;8.0
Darwin;2021;Tiwi;Northern Territory;Germany;0.0;0.0;0.0;4.0;0.0;3.0;0.0;5.0;7.0;12.0
Darwin;2021;Tiwi;Northern Territory;Netherlands;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;3.0
Darwin;2021;Tiwi;Northern Territory;New Zealand;0.0;0.0;0.0;15.0;0.0;8.0;3.0;3.0;3.0;37.0
Darwin;2021;Tiwi;Northern Territory;South Africa;0.0;0.0;0.0;5.0;0.0;3.0;0.0;0.0;0.0;15.0
Darwin;2021;Tiwi;Northern Territory;Sri Lanka;0.0;0.0;0.0;15.0;0.0;5.0;3.0;0.0;0.0;25.0
Darwin;2021;Nightcliff;Northern Territory;Australia(b);228.0;313.0;238.0;743.0;278.0;247.0;181.0;48.0;13.0;2285.0
Darwin;2021;Nightcliff;Northern Territory;Germany;0.0;0.0;0.0;3.0;0.0;6.0;0.0;3.0;4.0;22.0
Darwin;2021;Nightcliff;Northern Territory;Malta;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2021;Nightcliff;Northern Territory;Nepal;0.0;4.0;12.0;132.0;0.0;4.0;0.0;0.0;0.0;154.0
Darwin;2021;Nightcliff;Northern Territory;Netherlands;0.0;3.0;0.0;0.0;0.0;0.0;3.0;7.0;0.0;12.0
Darwin;2021;Nightcliff;Northern Territory;South Africa;0.0;4.0;0.0;9.0;7.0;0.0;0.0;0.0;0.0;30.0
Darwin;2021;Nightcliff;Northern Territory;Taiwan;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;3.0
Darwin;2021;Nightcliff;Northern Territory;Thailand;3.0;0.0;4.0;10.0;4.0;3.0;0.0;0.0;0.0;20.0
Darwin;2021;Eaton (NT);Northern Territory;Bosnia and Herzegovina;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2021;Eaton (NT);Northern Territory;Ireland;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2021;Eaton (NT);Northern Territory;Malaysia;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2021;Eaton (NT);Northern Territory;New Zealand;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0
Darwin;2021;Eaton (NT);Northern Territory;Poland;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2021;Eaton (NT);Northern Territory;Turkey;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2021;Muirhead;Northern Territory;Bosnia and Herzegovina;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2021;Muirhead;Northern Territory;Brazil;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;3.0
Darwin;2021;Muirhead;Northern Territory;Croatia;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2021;Muirhead;Northern Territory;Greece;0.0;11.0;15.0;22.0;12.0;4.0;3.0;0.0;0.0;67.0
Darwin;2021;Muirhead;Northern Territory;Hong Kong (SAR of China)(c);0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2021;Muirhead;Northern Territory;Malaysia;0.0;9.0;6.0;9.0;9.0;4.0;0.0;0.0;0.0;40.0
Darwin;2021;Muirhead;Northern Territory;Malta;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2021;Muirhead;Northern Territory;Samoa;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2021;Muirhead;Northern Territory;Sri Lanka;0.0;10.0;13.0;13.0;18.0;0.0;0.0;0.0;0.0;52.0
Darwin;2021;Muirhead;Northern Territory;Thailand;0.0;0.0;0.0;9.0;0.0;0.0;0.0;0.0;0.0;10.0
Darwin;2021;Muirhead;Northern Territory;Born elsewhere(d);0.0;10.0;3.0;62.0;16.0;15.0;0.0;0.0;0.0;112.0
Darwin;2021;Malak;Northern Territory;Croatia;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2021;Malak;Northern Territory;Germany;0.0;0.0;0.0;0.0;6.0;0.0;0.0;3.0;0.0;12.0
Darwin;2021;Malak;Northern Territory;Indonesia;0.0;10.0;15.0;21.0;11.0;3.0;5.0;0.0;0.0;58.0
Darwin;2021;Malak;Northern Territory;Korea, Republic of (South);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2021;Malak;Northern Territory;Malaysia;0.0;0.0;0.0;0.0;0.0;5.0;4.0;0.0;0.0;8.0
Darwin;2021;Malak;Northern Territory;Myanmar;0.0;0.0;0.0;5.0;4.0;0.0;0.0;0.0;0.0;11.0
Darwin;2021;Malak;Northern Territory;Sri Lanka;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0
Darwin;2021;Malak;Northern Territory;Taiwan;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;3.0
Darwin;2021;Malak;Northern Territory;Turkey;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2016;Alawa;Northern Territory;Italy;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;9.0
Darwin;2016;Alawa;Northern Territory;Pakistan;0.0;0.0;4.0;6.0;0.0;0.0;0.0;0.0;0.0;13.0
Darwin;2016;Anula;Northern Territory;Canada;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0
Darwin;2016;Anula;Northern Territory;Myanmar;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;3.0
Darwin;2016;Anula;Northern Territory;Wales;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;3.0
Darwin;2016;Bayview (NT);Northern Territory;Papua New Guinea;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;6.0
Darwin;2016;Brinkin;Northern Territory;Australia(b);54.0;84.0;72.0;135.0;69.0;95.0;27.0;9.0;0.0;546.0
Darwin;2016;Casuarina (NT);Northern Territory;China (excludes SARs and Taiwan)(c);0.0;0.0;8.0;11.0;0.0;0.0;0.0;0.0;0.0;22.0
Darwin;2016;Coconut Grove;Northern Territory;Fiji;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;6.0
Darwin;2016;Coonawarra (NT);Northern Territory;Northern Ireland;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2016;Coonawarra (NT);Northern Territory;Pakistan;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2016;Coonawarra (NT);Northern Territory;Wales;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2016;Coonawarra (NT);Northern Territory;Born elsewhere(e);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2016;East Point;Northern Territory;Bangladesh;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2016;East Point;Northern Territory;Netherlands;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2016;East Point;Northern Territory;Philippines;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2016;Eaton (NT);Northern Territory;Malta;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2016;Fannie Bay;Northern Territory;Croatia;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;4.0
Darwin;2016;Fannie Bay;Northern Territory;Japan;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;8.0
Darwin;2016;Fannie Bay;Northern Territory;Myanmar;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0
Darwin;2016;Fannie Bay;Northern Territory;Poland;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;7.0
Darwin;2016;Jingili;Northern Territory;Malta;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2016;Karama;Northern Territory;Australia(b);316.0;588.0;476.0;791.0;309.0;286.0;107.0;35.0;10.0;2908.0
Darwin;2016;Karama;Northern Territory;Ireland;0.0;0.0;0.0;7.0;0.0;0.0;0.0;0.0;0.0;7.0
Darwin;2016;Karama;Northern Territory;Japan;0.0;0.0;3.0;0.0;4.0;0.0;0.0;0.0;0.0;5.0
Darwin;2016;Karama;Northern Territory;Vietnam;0.0;0.0;6.0;16.0;15.0;19.0;0.0;0.0;0.0;54.0
Darwin;2016;Larrakeyah;Northern Territory;England;0.0;9.0;11.0;56.0;31.0;29.0;24.0;5.0;0.0;157.0
Darwin;2016;Larrakeyah;Northern Territory;Myanmar;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2016;Larrakeyah;Northern Territory;Pakistan;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;7.0
Darwin;2016;Leanyer;Northern Territory;Netherlands;0.0;0.0;0.0;0.0;0.0;6.0;3.0;3.0;0.0;13.0
Darwin;2016;Leanyer;Northern Territory;South Africa;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;10.0
Darwin;2016;Lee Point;Northern Territory;Cambodia;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2016;Ludmilla;Northern Territory;Bangladesh;0.0;0.0;0.0;9.0;0.0;0.0;0.0;0.0;0.0;12.0
Darwin;2016;Ludmilla;Northern Territory;Canada;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;5.0
Darwin;2016;Ludmilla;Northern Territory;Ireland;0.0;0.0;0.0;15.0;0.0;0.0;0.0;0.0;0.0;14.0
Darwin;2016;Ludmilla;Northern Territory;Wales;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2016;Lyons (NT);Northern Territory;England;4.0;29.0;10.0;39.0;18.0;11.0;3.0;3.0;0.0;111.0
Darwin;2016;Lyons (NT);Northern Territory;Wales;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2016;Lyons (NT);Northern Territory;Zimbabwe;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;3.0
Darwin;2016;Malak;Northern Territory;Bangladesh;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2016;Marrara;Northern Territory;Nepal;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2016;Marrara;Northern Territory;United States of America;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0
Darwin;2016;Millner;Northern Territory;Ireland;0.0;0.0;0.0;5.0;0.0;0.0;3.0;0.0;0.0;12.0
Darwin;2016;Millner;Northern Territory;New Zealand;0.0;0.0;3.0;10.0;10.0;9.0;4.0;0.0;0.0;42.0
Darwin;2016;Millner;Northern Territory;Pakistan;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;5.0
Darwin;2016;Moil;Northern Territory;Australia(b);121.0;207.0;161.0;328.0;158.0;125.0;76.0;21.0;3.0;1196.0
Darwin;2016;Moil;Northern Territory;Korea, Republic of (South);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2016;Moil;Northern Territory;Myanmar;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0
Darwin;2016;Moil;Northern Territory;Nepal;0.0;3.0;0.0;9.0;0.0;0.0;0.0;0.0;0.0;17.0
Darwin;2016;Muirhead;Northern Territory;Afghanistan;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2016;Nakara;Northern Territory;Turkey;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2016;Nightcliff;Northern Territory;The Former Yugoslav Republic of Macedonia;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2016;Parap;Northern Territory;Lebanon;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2016;Parap;Northern Territory;New Zealand;0.0;3.0;3.0;26.0;14.0;4.0;5.0;0.0;0.0;59.0
Darwin;2016;Parap;Northern Territory;Singapore;0.0;3.0;0.0;3.0;0.0;4.0;0.0;0.0;0.0;14.0
Darwin;2016;Rapid Creek;Northern Territory;South Eastern Europe, nfd(d);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0
Darwin;2016;Stuart Park;Northern Territory;Netherlands;0.0;3.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;8.0
Darwin;2016;The Gardens (NT);Northern Territory;Hong Kong (SAR of China)(c);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2016;The Gardens (NT);Northern Territory;Turkey;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2016;The Narrows (NT);Northern Territory;Papua New Guinea;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0
Darwin;2016;Tiwi;Northern Territory;The Former Yugoslav Republic of Macedonia;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2016;Wagaman;Northern Territory;Indonesia;0.0;0.0;3.0;10.0;7.0;0.0;3.0;0.0;0.0;21.0
Darwin;2016;Wagaman;Northern Territory;Northern Ireland;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2016;Wagaman;Northern Territory;Born elsewhere(e);3.0;21.0;19.0;50.0;31.0;21.0;17.0;10.0;0.0;164.0
Darwin;2016;Wanguri;Northern Territory;China (excludes SARs and Taiwan)(c);0.0;4.0;3.0;4.0;4.0;0.0;0.0;0.0;0.0;11.0
Darwin;2016;Wanguri;Northern Territory;India;0.0;3.0;7.0;16.0;5.0;3.0;0.0;0.0;0.0;37.0
Darwin;2016;Wanguri;Northern Territory;Myanmar;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0
Darwin;2016;Wanguri;Northern Territory;South Africa;0.0;0.0;0.0;3.0;3.0;0.0;0.0;0.0;0.0;4.0
Darwin;2016;Winnellie;Northern Territory;South Africa;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2016;Woolner;Northern Territory;United States of America;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0
Darwin;2016;Wulagi;Northern Territory;Ireland;0.0;0.0;0.0;9.0;0.0;0.0;0.0;0.0;0.0;9.0
Darwin;2016;Wulagi;Northern Territory;Lebanon;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2016;Alawa;Northern Territory;China (excludes SARs and Taiwan)(c);0.0;4.0;4.0;22.0;5.0;0.0;0.0;0.0;0.0;42.0
Darwin;2016;Alawa;Northern Territory;Country of Birth Not stated;19.0;36.0;14.0;91.0;31.0;26.0;25.0;8.0;4.0;251.0
Darwin;2016;Anula;Northern Territory;Fiji;0.0;0.0;0.0;5.0;0.0;3.0;0.0;0.0;0.0;14.0
Darwin;2016;Anula;Northern Territory;Hong Kong (SAR of China)(c);0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;11.0
Darwin;2016;Anula;Northern Territory;Netherlands;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2016;Brinkin;Northern Territory;Wales;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2016;Brinkin;Northern Territory;Zimbabwe;0.0;0.0;4.0;3.0;0.0;0.0;0.0;0.0;0.0;11.0
Darwin;2016;Casuarina (NT);Northern Territory;Egypt;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2016;Casuarina (NT);Northern Territory;The Former Yugoslav Republic of Macedonia;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2016;Coconut Grove;Northern Territory;Bangladesh;0.0;0.0;3.0;21.0;0.0;0.0;0.0;0.0;0.0;23.0
Darwin;2016;Coconut Grove;Northern Territory;Malta;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2016;Coconut Grove;Northern Territory;South Eastern Europe, nfd(d);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
